scenario,source,candidate,time_hours,error,interval_seconds,integral,derivative,integral_step_seconds,cycle_changed,observed_interval_seconds,observed_integral
reversal,synthetic-reversal,kd-3600,31.583333,-5,15400,475500,0,300,false,,
reversal,synthetic-reversal,kd-3600,31.666667,-5,15350,474000,0,300,false,,
reversal,synthetic-reversal,kd-3600,31.75,-5,15300,472500,0,300,false,,
reversal,synthetic-reversal,kd-3600,31.833333,-5,15250,471000,0,300,false,,
reversal,synthetic-reversal,kd-3600,31.916667,-5,15200,469500,0,300,false,,
reversal,synthetic-reversal,kd-3600,32,-5,15150,468000,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.083333,-5,15100,466500,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.166667,-5,15050,465000,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.25,-5,15000,463500,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.333333,-5,14950,462000,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.416667,-5,14900,460500,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.5,-5,14850,459000,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.583333,-5,14800,457500,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.666667,-5,14750,456000,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.75,-5,14700,454500,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.833333,-5,14650,453000,0,300,false,,
reversal,synthetic-reversal,kd-3600,32.916667,-5,14600,451500,0,300,false,,
reversal,synthetic-reversal,kd-3600,33,-5,14550,450000,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.083333,-5,14500,448500,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.166667,-5,14450,447000,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.25,-5,14400,445500,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.333333,-5,14350,444000,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.416667,-5,14300,442500,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.5,-5,14250,441000,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.583333,-5,14200,439500,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.666667,-5,14150,438000,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.75,-5,14100,436500,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.833333,-5,14050,435000,0,300,false,,
reversal,synthetic-reversal,kd-3600,33.916667,-5,14000,433500,0,300,false,,
reversal,synthetic-reversal,kd-3600,34,-5,13950,432000,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.083333,-5,13900,430500,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.166667,-5,13850,429000,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.25,-5,13800,427500,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.333333,-5,13750,426000,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.416667,-5,13700,424500,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.5,-5,13650,423000,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.583333,-5,13600,421500,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.666667,-5,13550,420000,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.75,-5,13500,418500,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.833333,-5,13450,417000,0,300,false,,
reversal,synthetic-reversal,kd-3600,34.916667,-5,13400,415500,0,300,false,,
reversal,synthetic-reversal,kd-3600,35,-5,13350,414000,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.083333,-5,13300,412500,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.166667,-5,13250,411000,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.25,-5,13200,409500,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.333333,-5,13150,408000,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.416667,-5,13100,406500,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.5,-5,13050,405000,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.583333,-5,13000,403500,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.666667,-5,12950,402000,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.75,-5,12900,400500,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.833333,-5,12850,399000,0,300,false,,
reversal,synthetic-reversal,kd-3600,35.916667,-5,12800,397500,0,300,false,,
reversal,synthetic-reversal,kd-3600,36,-5,12750,396000,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.083333,-5,12700,394500,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.166667,-5,12650,393000,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.25,-5,12600,391500,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.333333,-5,12550,390000,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.416667,-5,12500,388500,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.5,-5,12450,387000,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.583333,-5,12400,385500,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.666667,-5,12350,384000,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.75,-5,12300,382500,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.833333,-5,12250,381000,0,300,false,,
reversal,synthetic-reversal,kd-3600,36.916667,-5,12200,379500,0,300,false,,
reversal,synthetic-reversal,kd-3600,37,-5,12150,378000,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.083333,-5,12100,376500,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.166667,-5,12050,375000,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.25,-5,12000,373500,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.333333,-5,11950,372000,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.416667,-5,11900,370500,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.5,-5,11850,369000,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.583333,-5,11800,367500,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.666667,-5,11750,366000,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.75,-5,11700,364500,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.833333,-5,11650,363000,0,300,false,,
reversal,synthetic-reversal,kd-3600,37.916667,-5,11600,361500,0,300,false,,
reversal,synthetic-reversal,kd-3600,38,-5,11550,360000,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.083333,-5,11500,358500,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.166667,-5,11450,357000,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.25,-5,11400,355500,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.333333,-5,11350,354000,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.416667,-5,11300,352500,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.5,-5,11250,351000,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.583333,-5,11200,349500,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.666667,-5,11150,348000,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.75,-5,11100,346500,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.833333,-5,11050,345000,0,300,false,,
reversal,synthetic-reversal,kd-3600,38.916667,-5,11000,343500,0,300,false,,
reversal,synthetic-reversal,kd-3600,39,-5,10950,342000,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.083333,-5,10900,340500,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.166667,-5,10850,339000,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.25,-5,10800,337500,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.333333,-5,10750,336000,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.416667,-5,10700,334500,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.5,-5,10650,333000,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.583333,-5,10600,331500,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.666667,-5,10550,330000,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.75,-5,10500,328500,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.833333,-5,10450,327000,0,300,false,,
reversal,synthetic-reversal,kd-3600,39.916667,-5,10400,325500,0,300,false,,
reversal,synthetic-reversal,kd-3600,40,-5,10350,324000,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.083333,-5,10300,322500,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.166667,-5,10250,321000,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.25,-5,10200,319500,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.333333,-5,10150,318000,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.416667,-5,10100,316500,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.5,-5,10050,315000,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.583333,-5,10000,313500,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.666667,-5,9950,312000,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.75,-5,9900,310500,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.833333,-5,9850,309000,0,300,false,,
reversal,synthetic-reversal,kd-3600,40.916667,-5,9800,307500,0,300,false,,
reversal,synthetic-reversal,kd-3600,41,-5,9750,306000,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.083333,-5,9700,304500,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.166667,-5,9650,303000,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.25,-5,9600,301500,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.333333,-5,9550,300000,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.416667,-5,9500,298500,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.5,-5,9450,297000,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.583333,-5,9400,295500,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.666667,-5,9350,294000,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.75,-5,9300,292500,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.833333,-5,9250,291000,0,300,false,,
reversal,synthetic-reversal,kd-3600,41.916667,-5,9200,289500,0,300,false,,
reversal,synthetic-reversal,kd-3600,42,-5,9150,288000,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.083333,-5,9100,286500,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.166667,-5,9050,285000,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.25,-5,9000,283500,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.333333,-5,8950,282000,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.416667,-5,8900,280500,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.5,-5,8850,279000,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.583333,-5,8800,277500,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.666667,-5,8750,276000,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.75,-5,8700,274500,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.833333,-5,8650,273000,0,300,false,,
reversal,synthetic-reversal,kd-3600,42.916667,-5,8600,271500,0,300,false,,
reversal,synthetic-reversal,kd-3600,43,-5,8550,270000,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.083333,-5,8500,268500,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.166667,-5,8450,267000,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.25,-5,8400,265500,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.333333,-5,8350,264000,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.416667,-5,8300,262500,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.5,-5,8250,261000,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.583333,-5,8200,259500,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.666667,-5,8150,258000,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.75,-5,8100,256500,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.833333,-5,8050,255000,0,300,false,,
reversal,synthetic-reversal,kd-3600,43.916667,-5,8000,253500,0,300,false,,
reversal,synthetic-reversal,kd-3600,44,-5,7950,252000,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.083333,-5,7900,250500,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.166667,-5,7850,249000,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.25,-5,7800,247500,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.333333,-5,7750,246000,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.416667,-5,7700,244500,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.5,-5,7650,243000,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.583333,-5,7600,241500,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.666667,-5,7550,240000,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.75,-5,7500,238500,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.833333,-5,7450,237000,0,300,false,,
reversal,synthetic-reversal,kd-3600,44.916667,-5,7400,235500,0,300,false,,
reversal,synthetic-reversal,kd-3600,45,-5,7350,234000,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.083333,-5,7300,232500,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.166667,-5,7250,231000,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.25,-5,7200,229500,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.333333,-5,7150,228000,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.416667,-5,7100,226500,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.5,-5,7050,225000,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.583333,-5,7000,223500,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.666667,-5,6950,222000,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.75,-5,6900,220500,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.833333,-5,6850,219000,0,300,false,,
reversal,synthetic-reversal,kd-3600,45.916667,-5,6800,217500,0,300,false,,
reversal,synthetic-reversal,kd-3600,46,-5,6750,216000,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.083333,-5,6700,214500,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.166667,-5,6650,213000,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.25,-5,6600,211500,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.333333,-5,6550,210000,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.416667,-5,6500,208500,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.5,-5,6450,207000,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.583333,-5,6400,205500,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.666667,-5,6350,204000,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.75,-5,6300,202500,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.833333,-5,6250,201000,0,300,false,,
reversal,synthetic-reversal,kd-3600,46.916667,-5,6200,199500,0,300,false,,
reversal,synthetic-reversal,kd-3600,47,-5,6150,198000,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.083333,-5,6100,196500,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.166667,-5,6050,195000,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.25,-5,6000,193500,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.333333,-5,5950,192000,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.416667,-5,5900,190500,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.5,-5,5850,189000,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.583333,-5,5800,187500,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.666667,-5,5750,186000,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.75,-5,5700,184500,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.833333,-5,5650,183000,0,300,false,,
reversal,synthetic-reversal,kd-3600,47.916667,-5,5600,181500,0,300,false,,
reversal,synthetic-reversal,kd-3600,48,-5,5550,180000,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.083333,-5,5500,178500,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.166667,-5,5450,177000,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.25,-5,5400,175500,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.333333,-5,5350,174000,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.416667,-5,5300,172500,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.5,-5,5250,171000,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.583333,-5,5200,169500,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.666667,-5,5150,168000,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.75,-5,5100,166500,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.833333,-5,5050,165000,0,300,false,,
reversal,synthetic-reversal,kd-3600,48.916667,-5,5000,163500,0,300,false,,
reversal,synthetic-reversal,kd-3600,49,-5,4950,162000,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.083333,-5,4900,160500,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.166667,-5,4850,159000,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.25,-5,4800,157500,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.333333,-5,4750,156000,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.416667,-5,4700,154500,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.5,-5,4650,153000,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.583333,-5,4600,151500,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.666667,-5,4550,150000,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.75,-5,4500,148500,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.833333,-5,4450,147000,0,300,false,,
reversal,synthetic-reversal,kd-3600,49.916667,-5,4400,145500,0,300,false,,
reversal,synthetic-reversal,kd-3600,50,-5,4350,144000,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.083333,-5,4300,142500,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.166667,-5,4250,141000,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.25,-5,4200,139500,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.333333,-5,4150,138000,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.416667,-5,4100,136500,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.5,-5,4050,135000,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.583333,-5,4000,133500,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.666667,-5,3950,132000,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.75,-5,3900,130500,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.833333,-5,3850,129000,0,300,false,,
reversal,synthetic-reversal,kd-3600,50.916667,-5,3800,127500,0,300,false,,
reversal,synthetic-reversal,kd-3600,51,-5,3750,126000,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.083333,-5,3700,124500,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.166667,-5,3650,123000,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.25,-5,3600,121500,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.333333,-5,3550,120000,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.416667,-5,3500,118500,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.5,-5,3450,117000,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.583333,-5,3400,115500,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.666667,-5,3350,114000,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.75,-5,3300,112500,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.833333,-5,3250,111000,0,300,false,,
reversal,synthetic-reversal,kd-3600,51.916667,-5,3200,109500,0,300,false,,
reversal,synthetic-reversal,kd-3600,52,-5,3150,108000,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.083333,-5,3100,106500,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.166667,-5,3050,105000,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.25,-5,3000,103500,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.333333,-5,2950,102000,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.416667,-5,2900,100500,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.5,-5,2850,99000,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.583333,-5,2800,97500,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.666667,-5,2750,96000,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.75,-5,2700,94500,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.833333,-5,2650,93000,0,300,false,,
reversal,synthetic-reversal,kd-3600,52.916667,-5,2600,91500,0,300,false,,
reversal,synthetic-reversal,kd-3600,53,-5,2550,90000,0,300,false,,
reversal,synthetic-reversal,kd-3600,53.083333,-5,2500,88500,0,300,false,,
reversal,synthetic-reversal,kd-3600,53.166667,-5,2450,87000,0,300,false,,
reversal,synthetic-reversal,kd-3600,53.25,-5,2400,85500,0,300,false,,
reversal,synthetic-reversal,kd-3600,53.333333,-5,2350,84000,0,300,false,,
reversal,synthetic-reversal,kd-3600,53.416667,-5,2300,82500,0,300,false,,
reversal,synthetic-reversal,kd-3600,53.5,-5,2250,81000,0,300,false,,
